Dates,Total Rating
2016_07_27 21_40,118702
2016_07_27 21_50,118702
2016_07_27 22_00,118702
2016_07_27 22_10,118702
2016_07_27 22_20,118702
2016_07_27 22_30,118702
2016_07_27 22_40,118702
2016_07_27 22_50,118702
2016_07_27 23_00,118702
2016_07_27 23_10,118953
2016_07_27 23_20,118953
2016_07_27 23_30,118953
2016_07_27 23_40,118953
2016_07_27 23_50,118953
2016_07_28 00_00,118953
2016_07_28 00_10,118953
2016_07_28 00_20,118953
2016_07_28 00_30,118953
2016_07_28 00_40,118953
2016_07_28 00_50,118953
2016_07_28 01_00,118953
2016_07_28 01_10,118953
2016_07_28 01_20,118953
2016_07_28 01_30,118953
2016_07_28 01_40,118953
2016_07_28 01_50,118953
2016_07_28 02_00,118953
2016_07_28 02_10,118953
2016_07_28 02_20,118953
2016_07_28 02_30,118953
2016_07_28 02_40,118953
2016_07_28 02_50,118953
2016_07_28 03_00,118953
2016_07_28 03_10,118953
2016_07_28 03_20,118953
2016_07_28 03_30,118953
2016_07_28 03_40,119147
2016_07_28 03_50,119147
2016_07_28 04_00,119147
2016_07_28 04_10,119147
2016_07_28 04_20,119147
2016_07_28 04_30,119147
2016_07_28 04_40,119147
2016_07_28 04_50,119147
2016_07_28 05_00,119147
2016_07_28 05_10,119147
2016_07_28 05_20,119147
2016_07_28 05_30,119147
2016_07_28 05_40,119147
2016_07_28 05_50,119147
2016_07_28 06_00,119147
2016_07_28 06_10,119147
2016_07_28 06_20,119147
2016_07_28 06_30,119147
2016_07_28 06_40,119147
2016_07_28 06_50,119147
2016_07_28 07_00,119147
2016_07_28 07_10,119147
2016_07_28 07_20,119147
2016_07_28 07_30,119147
2016_07_28 07_40,119147
2016_07_28 07_50,119147
2016_07_28 08_00,119147
2016_07_28 08_10,119147
2016_07_28 08_20,119147
2016_07_28 08_30,119147
2016_07_28 08_40,119147
2016_07_28 08_50,119147
2016_07_28 09_00,119147
2016_07_28 09_10,119147
2016_07_28 09_20,119147
2016_07_28 09_30,119147
2016_07_28 09_40,119147
2016_07_28 09_50,119147
2016_07_28 10_00,119147
2016_07_28 10_10,119147
2016_07_28 10_20,119147
2016_07_28 10_30,119147
2016_07_28 10_40,119147
2016_07_28 10_50,119147
2016_07_28 11_00,119147
2016_07_28 11_10,119350
2016_07_28 11_20,119350
2016_07_28 11_30,119350
2016_07_28 11_40,119350
2016_07_28 11_50,119350
2016_07_28 12_00,119350
2016_07_28 12_10,119350
2016_07_28 12_20,119350
2016_07_28 12_30,119350
2016_07_28 12_40,119350
2016_07_28 12_50,119350
2016_07_28 13_00,119350
2016_07_28 13_10,119350
2016_07_28 13_20,119350
2016_07_28 13_30,119350
2016_07_28 13_40,119350
2016_07_28 13_50,119350
2016_07_28 14_00,119350
2016_07_28 14_10,119350
2016_07_28 14_20,119350
2016_07_28 14_30,119350
2016_07_28 14_40,119350
2016_07_28 14_50,119350
2016_07_28 15_00,119589
2016_07_28 15_10,119589
2016_07_28 15_20,119589
2016_07_28 15_30,119589
2016_07_28 15_40,119589
2016_07_28 15_50,119589
2016_07_28 16_00,119589
2016_07_28 16_10,119589
2016_07_28 16_20,119589
2016_07_28 16_30,119589
2016_07_28 16_40,119589
2016_07_28 16_50,119589
2016_07_28 17_00,119589
2016_07_28 17_10,119589
2016_07_28 17_20,119589
2016_07_28 17_30,119589
2016_07_28 17_40,119589
2016_07_28 17_50,119589
2016_07_28 18_00,119589
2016_07_28 18_10,119589
2016_07_28 18_20,119589
2016_07_28 18_30,119589
2016_07_28 18_40,119589
2016_07_28 18_50,119589
2016_07_28 19_00,119589
2016_07_28 19_10,119915
2016_07_28 19_20,119915
2016_07_28 19_30,119915
2016_07_28 19_40,119915
2016_07_28 19_50,119915
2016_07_28 20_00,119915
2016_07_28 20_10,119915
2016_07_28 20_20,119915
2016_07_28 20_30,119915
2016_07_28 20_40,119915
2016_07_28 20_50,119915
2016_07_28 21_00,119915
2016_07_28 21_10,119915
2016_07_28 21_20,119915
2016_07_28 21_30,119915
2016_07_28 21_40,119915
2016_07_28 21_50,119915
2016_07_28 22_00,119915
2016_07_28 22_10,119915
2016_07_28 22_20,119915
2016_07_28 22_30,119915
2016_07_28 22_40,119915
2016_07_28 22_50,119915
2016_07_28 23_00,119915
2016_07_28 23_10,120118
2016_07_28 23_20,119915
2016_07_28 23_30,120118
2016_07_28 23_40,120118
2016_07_28 23_50,120118
2016_07_29 00_00,120118
2016_07_29 00_10,120118
2016_07_29 00_20,120118
2016_07_29 00_30,120118
2016_07_29 00_40,120118
2016_07_29 00_50,120118
2016_07_29 01_00,120118
2016_07_29 01_10,120118
2016_07_29 01_20,120118
2016_07_29 01_30,120118
2016_07_29 01_40,120118
2016_07_29 01_50,120118
2016_07_29 02_00,120118
2016_07_29 02_10,120118
2016_07_29 02_20,120118
2016_07_29 02_30,120118
2016_07_29 02_40,120118
2016_07_29 02_50,120118
2016_07_29 03_00,120118
2016_07_29 03_10,120118
2016_07_29 03_20,120352
2016_07_29 03_30,120352
2016_07_29 03_40,120352
2016_07_29 03_50,120352
2016_07_29 04_00,120352
2016_07_29 04_10,120352
2016_07_29 04_20,120352
2016_07_29 04_30,120352
2016_07_29 04_40,120352
2016_07_29 04_50,120352
2016_07_29 05_00,120352
2016_07_29 05_10,120352
2016_07_29 05_20,120352
2016_07_29 05_30,120352
2016_07_29 05_40,120352
2016_07_29 05_50,120352
2016_07_29 06_00,120352
2016_07_29 06_10,120352
2016_07_29 06_20,120352
2016_07_29 06_30,120352
2016_07_29 06_40,120352
2016_07_29 06_50,120352
2016_07_29 07_00,120352
2016_07_29 07_10,120352
2016_07_29 07_20,120352
2016_07_29 07_30,120352
2016_07_29 07_40,120352
2016_07_29 07_50,120352
2016_07_29 08_00,120352
2016_07_29 08_10,120352
2016_07_29 08_20,120352
2016_07_29 08_30,120352
2016_07_29 08_40,120352
2016_07_29 08_50,120352
2016_07_29 09_00,120352
2016_07_29 09_10,120352
2016_07_29 09_20,120352
2016_07_29 09_30,120352
2016_07_29 09_40,120352
2016_07_29 09_50,120352
2016_07_29 10_00,120352
2016_07_29 10_10,120352
2016_07_29 10_20,120352
2016_07_29 10_30,120352
2016_07_29 10_40,120352
2016_07_29 10_50,120352
2016_07_29 11_00,120352
2016_07_29 11_10,120522
2016_07_29 11_20,120522
2016_07_29 11_30,120522
2016_07_29 11_40,120522
2016_07_29 11_50,120522
2016_07_29 12_00,120522
2016_07_29 12_10,120522
2016_07_29 12_20,120522
2016_07_29 12_30,120522
2016_07_29 12_40,120522
2016_07_29 12_50,120522
2016_07_29 13_00,120522
2016_07_29 13_10,120522
2016_07_29 13_20,120522
2016_07_29 13_30,120522
2016_07_29 13_40,120522
2016_07_29 13_50,120522
2016_07_29 14_00,120522
2016_07_29 14_10,120522
2016_07_29 14_20,120522
2016_07_29 14_30,120522
2016_07_29 14_40,120522
2016_07_29 14_50,120522
2016_07_29 15_00,120522
2016_07_29 15_10,120699
2016_07_29 15_20,120699
2016_07_29 15_30,120699
2016_07_29 15_40,120699
2016_07_29 15_50,120699
2016_07_29 16_00,120699
2016_07_29 16_10,120699
2016_07_29 16_20,120699
2016_07_29 16_30,120699
2016_07_29 16_40,120699
2016_07_29 16_50,120699
2016_07_29 17_00,120699
2016_07_29 17_10,120699
2016_07_29 17_20,120699
2016_07_29 17_30,120699
2016_07_29 17_40,120699
2016_07_29 17_50,120699
2016_07_29 18_00,120699
2016_07_29 18_10,120699
2016_07_29 18_20,120699
2016_07_29 18_30,120699
2016_07_29 18_40,120699
2016_07_29 18_50,120699
2016_07_29 19_00,120699
2016_07_29 19_10,120971
2016_07_29 19_20,120971
2016_07_29 19_30,120971
2016_07_29 19_40,120971
2016_07_29 19_50,120971
2016_07_29 20_00,120971
2016_07_29 20_10,120971
2016_07_29 20_20,120971
2016_07_29 20_30,120971
2016_07_29 20_40,120971
2016_07_29 20_50,120971
2016_07_29 21_00,120971
2016_07_29 21_10,120971
2016_07_29 21_20,120971
2016_07_29 21_30,120971
2016_07_29 21_40,120971
2016_07_29 21_50,120971
2016_07_29 22_00,120971
2016_07_29 22_10,120971
2016_07_29 22_20,120971
2016_07_29 22_30,120971
2016_07_29 22_40,120971
2016_07_29 22_50,120971
2016_07_29 23_00,120971
2016_07_29 23_10,121189
2016_07_29 23_20,121189
2016_07_29 23_30,121189
2016_07_29 23_40,121189
2016_07_29 23_50,121189
2016_07_30 00_00,121189
2016_07_30 00_10,121189
2016_07_30 00_20,121189
2016_07_30 00_30,121189
2016_07_30 00_40,121189
2016_07_30 00_50,121189
2016_07_30 01_00,121189
2016_07_30 01_10,121189
2016_07_30 01_20,121189
2016_07_30 01_30,121189
2016_07_30 01_40,121189
2016_07_30 01_50,121189
2016_07_30 02_00,121189
2016_07_30 02_10,121189
2016_07_30 02_20,121189
2016_07_30 02_30,121189
2016_07_30 02_40,121189
2016_07_30 02_50,121189
2016_07_30 03_00,121189
2016_07_30 03_10,121368
2016_07_30 03_20,121189
2016_07_30 03_30,121368
2016_07_30 03_40,121368
2016_07_30 03_50,121368
2016_07_30 04_00,121368
2016_07_30 04_10,121368
2016_07_30 04_20,121368
2016_07_30 04_30,121368
2016_07_30 04_40,121368
2016_07_30 04_50,121368
2016_07_30 05_00,121368
2016_07_30 05_10,121368
2016_07_30 05_20,121368
2016_07_30 05_30,121368
2016_07_30 05_40,121368
2016_07_30 05_50,121368
2016_07_30 06_00,121368
2016_07_30 06_10,121368
2016_07_30 06_20,121368
2016_07_30 06_30,121368
2016_07_30 06_40,121368
2016_07_30 06_50,121368
2016_07_30 07_00,121368
2016_07_30 07_10,121368
2016_07_30 07_20,121368
2016_07_30 07_30,121368
2016_07_30 07_40,121368
2016_07_30 07_50,121368
2016_07_30 08_00,121368
2016_07_30 08_10,121368
2016_07_30 08_20,121368
2016_07_30 08_30,121368
2016_07_30 08_40,121368
2016_07_30 08_50,121368
2016_07_30 09_00,121368
2016_07_30 09_10,121368
2016_07_30 09_20,121368
2016_07_30 09_30,121368
2016_07_30 09_40,121368
2016_07_30 09_50,121368
2016_07_30 10_00,121368
2016_07_30 10_10,121368
2016_07_30 10_20,121368
2016_07_30 10_30,121368
2016_07_30 10_40,121368
2016_07_30 10_50,121368
2016_07_30 11_00,121549
2016_07_30 11_10,121549
2016_07_30 11_20,121549
2016_07_30 11_30,121549
2016_07_30 11_40,121549
2016_07_30 11_50,121549
2016_07_30 12_00,121549
2016_07_30 12_10,121549
2016_07_30 12_20,121549
2016_07_30 12_30,121549
2016_07_30 12_40,121549
2016_07_30 12_50,121549
2016_07_30 13_00,121549
2016_07_30 13_10,121549
2016_07_30 13_20,121549
2016_07_30 13_30,121549
2016_07_30 13_40,121549
2016_07_30 13_50,121549
2016_07_30 14_00,121549
2016_07_30 14_10,121549
2016_07_30 14_20,121549
2016_07_30 14_30,121549
2016_07_30 14_40,121549
2016_07_30 14_50,121549
2016_07_30 15_00,121549
2016_07_30 15_10,121798
2016_07_30 15_20,121798
2016_07_30 15_30,121798
2016_07_30 15_40,121798
2016_07_30 15_50,121798
2016_07_30 16_00,121798
2016_07_30 16_10,121798
2016_07_30 16_20,121798
2016_07_30 16_30,121798
2016_07_30 16_40,121798
2016_07_30 16_50,121798
2016_07_30 17_00,121798
2016_07_30 17_10,121798
2016_07_30 17_20,121798
2016_07_30 17_30,121798
2016_07_30 17_40,121798
2016_07_30 17_50,121798
2016_07_30 18_00,0
2016_07_30 18_10,0
2016_07_30 18_20,0
2016_07_30 18_30,0
2016_07_30 18_40,0
2016_07_30 18_50,0
2016_07_30 19_00,0
2016_07_30 19_10,0
2016_07_30 19_20,0
2016_07_30 19_30,0
2016_07_30 19_40,0
2016_07_30 19_50,0
2016_07_30 20_00,0
2016_07_30 20_10,0
2016_07_30 20_20,0
2016_07_30 20_30,0
2016_07_30 20_40,0
2016_07_30 20_50,0
2016_07_30 21_00,0
2016_07_30 21_10,0
2016_07_30 21_20,0
2016_07_30 21_30,0
2016_07_30 21_40,0
2016_07_30 21_50,0
2016_07_30 22_00,0
2016_07_30 22_10,0
2016_07_30 22_20,0
2016_07_30 22_30,0
2016_07_30 22_40,0
2016_07_30 22_50,0
2016_07_30 23_00,0
2016_07_30 23_10,0
2016_07_30 23_20,123267
2016_07_30 23_30,123267
2016_07_30 23_40,123267
2016_07_30 23_50,123267
2016_07_31 00_00,123267
2016_07_31 00_10,123267
2016_07_31 00_20,123267
2016_07_31 00_30,123267
2016_07_31 00_40,123267
2016_07_31 00_50,123267
2016_07_31 01_00,123267
2016_07_31 01_10,123267
2016_07_31 01_20,123267
2016_07_31 01_30,123267
2016_07_31 01_40,123267
2016_07_31 01_50,123267
2016_07_31 02_00,123267
2016_07_31 02_10,123267
2016_07_31 02_20,123267
2016_07_31 02_30,123267
2016_07_31 02_40,123267
2016_07_31 02_50,123267
2016_07_31 03_00,123267
2016_07_31 03_10,124716
2016_07_31 03_20,123267
2016_07_31 03_30,123267
2016_07_31 03_40,124716
2016_07_31 03_50,124716
2016_07_31 04_00,124716
2016_07_31 04_10,124716
2016_07_31 04_20,124716
2016_07_31 04_30,124716
2016_07_31 04_40,124716
2016_07_31 04_50,124716
2016_07_31 05_00,124716
2016_07_31 05_10,124716
2016_07_31 05_20,124716
2016_07_31 05_30,124716
2016_07_31 05_40,124716
2016_07_31 05_50,124716
2016_07_31 06_00,124716
2016_07_31 06_10,124716
2016_07_31 06_20,124716
2016_07_31 06_30,124716
2016_07_31 06_40,124716
2016_07_31 06_50,124716
2016_07_31 07_00,124716
2016_07_31 07_10,124716
2016_07_31 07_20,124716
2016_07_31 07_30,124716
2016_07_31 07_40,124716
2016_07_31 07_50,124716
2016_07_31 08_00,124716
2016_07_31 08_10,124716
2016_07_31 08_20,124716
2016_07_31 08_30,124716
2016_07_31 08_40,124716
2016_07_31 08_50,124716
2016_07_31 09_00,124716
2016_07_31 09_10,124716
2016_07_31 09_20,124716
2016_07_31 09_30,124716
2016_07_31 09_40,124716
2016_07_31 09_50,124716
2016_07_31 10_00,124716
2016_07_31 10_10,124716
2016_07_31 10_20,124716
2016_07_31 10_30,124716
2016_07_31 10_40,124716
2016_07_31 10_50,124716
2016_07_31 11_00,124716
2016_07_31 11_10,124716
2016_07_31 11_20,127471
2016_07_31 11_30,127471
2016_07_31 11_40,127471
2016_07_31 11_50,127471
2016_07_31 12_00,127471
2016_07_31 12_10,127471
2016_07_31 12_20,127471
2016_07_31 12_30,127471
2016_07_31 12_40,127471
2016_07_31 12_50,127471
2016_07_31 13_00,127471
2016_07_31 13_10,127471
2016_07_31 13_20,127471
2016_07_31 13_30,127471
2016_07_31 13_40,127471
2016_07_31 13_50,127471
2016_07_31 14_00,127471
2016_07_31 14_10,127471
2016_07_31 14_20,127471
2016_07_31 14_30,127471
2016_07_31 14_40,127471
2016_07_31 14_50,127471
2016_07_31 15_00,127471
2016_07_31 15_10,133419
2016_07_31 15_20,133419
2016_07_31 15_30,133419
2016_07_31 15_40,133419
2016_07_31 15_50,133419
2016_07_31 16_00,133419
2016_07_31 16_10,133419
2016_07_31 16_20,133419
2016_07_31 16_30,133419
2016_07_31 16_40,133419
2016_07_31 16_50,133419
2016_07_31 17_00,133419
2016_07_31 17_10,133419
2016_07_31 17_20,133419
2016_07_31 17_30,133419
2016_07_31 17_40,133419
2016_07_31 17_50,133419
2016_07_31 18_00,133419
2016_07_31 18_10,133419
2016_07_31 18_20,133419
2016_07_31 18_30,133419
2016_07_31 18_40,133419
2016_07_31 18_50,133419
2016_07_31 19_00,139213
2016_07_31 19_10,133419
2016_07_31 19_20,139213
2016_07_31 19_30,139213
2016_07_31 19_40,139213
2016_07_31 19_50,139213
2016_07_31 20_00,139213
2016_07_31 20_10,139213
2016_07_31 20_20,139213
2016_07_31 20_30,139213
2016_07_31 20_40,139213
2016_07_31 20_50,139213
2016_07_31 21_00,139213
2016_07_31 21_10,139213
2016_07_31 21_20,139213
2016_07_31 21_30,139213
2016_07_31 21_40,139213
2016_07_31 21_50,139213
2016_07_31 22_00,139213
2016_07_31 22_10,139213
2016_07_31 22_20,139213
2016_07_31 22_30,139213
2016_07_31 22_40,139213
2016_07_31 22_50,139213
2016_07_31 23_00,139213
2016_07_31 23_10,139213
2016_07_31 23_20,143350
2016_07_31 23_30,143350
2016_07_31 23_40,143350
2016_07_31 23_50,143350
2016_08_01 00_00,143350
2016_08_01 00_10,143350
2016_08_01 00_20,143350
2016_08_01 00_30,143350
2016_08_01 00_40,143350
2016_08_01 00_50,143350
2016_08_01 01_00,143350
2016_08_01 01_10,143350
2016_08_01 01_20,143350
2016_08_01 01_30,143350
2016_08_01 01_40,143350
2016_08_01 01_50,143350
2016_08_01 02_00,143350
2016_08_01 02_10,143350
2016_08_01 02_20,143350
2016_08_01 02_30,143350
2016_08_01 02_40,143350
2016_08_01 02_50,143350
2016_08_01 03_00,143350
2016_08_01 03_10,0
2016_08_01 03_20,0
2016_08_01 03_30,0
2016_08_01 03_40,0
2016_08_01 03_50,0
2016_08_01 04_00,0
2016_08_01 04_10,0
2016_08_01 04_20,0
2016_08_01 04_30,0
2016_08_01 04_40,0
2016_08_01 04_50,0
2016_08_01 05_00,0
2016_08_01 05_10,0
2016_08_01 05_20,0
2016_08_01 05_30,0
2016_08_01 05_40,0
2016_08_01 05_50,0
2016_08_01 06_00,0
2016_08_01 06_10,0
2016_08_01 06_20,0
2016_08_01 06_30,0
2016_08_01 06_40,0
2016_08_01 06_50,0
2016_08_01 07_00,0
2016_08_01 07_10,0
2016_08_01 07_20,0
2016_08_01 07_30,0
2016_08_01 07_40,0
2016_08_01 07_50,0
2016_08_01 08_00,0
2016_08_01 08_10,0
2016_08_01 08_20,0
2016_08_01 08_30,0
2016_08_01 08_40,0
2016_08_01 08_50,0
2016_08_01 09_00,0
2016_08_01 09_10,0
2016_08_01 09_20,0
2016_08_01 09_30,0
2016_08_01 09_40,0
2016_08_01 09_50,0
2016_08_01 10_00,0
2016_08_01 10_10,0
2016_08_01 10_20,0
2016_08_01 10_30,0
2016_08_01 10_40,0
2016_08_01 10_50,0
2016_08_01 11_00,0
2016_08_01 11_10,0
2016_08_01 11_20,149686
2016_08_01 11_30,149686
2016_08_01 11_40,149686
2016_08_01 11_50,149686
2016_08_01 12_00,149686
2016_08_01 12_10,149686
2016_08_01 12_20,149686
2016_08_01 12_30,149686
2016_08_01 12_40,149686
2016_08_01 12_50,149686
2016_08_01 13_00,149686
2016_08_01 13_10,149686
2016_08_01 13_20,149686
2016_08_01 13_30,149686
2016_08_01 13_40,149686
2016_08_01 13_50,149686
2016_08_01 14_00,149686
2016_08_01 14_10,149686
2016_08_01 14_20,149686
2016_08_01 14_30,149686
2016_08_01 14_40,149686
2016_08_01 14_50,149686
2016_08_01 15_00,149686
2016_08_01 15_10,149686
2016_08_01 15_20,154274
2016_08_01 15_30,154274
2016_08_01 15_40,154274
2016_08_01 15_50,154274
2016_08_01 16_00,154274
2016_08_01 16_10,154274
2016_08_01 16_20,154274
2016_08_01 16_30,154274
2016_08_01 16_40,154274
2016_08_01 16_50,154274
2016_08_01 17_00,154274
2016_08_01 17_10,154274
2016_08_01 17_20,154274
2016_08_01 17_30,154274
2016_08_01 17_40,154274
2016_08_01 17_50,154274
2016_08_01 18_00,154274
2016_08_01 18_10,154274
2016_08_01 18_20,154274
2016_08_01 18_30,154274
2016_08_01 18_40,154274
2016_08_01 18_50,154274
2016_08_01 19_00,157737
2016_08_01 19_10,157737
2016_08_01 19_20,157737
2016_08_01 19_30,157737
2016_08_01 19_40,157737
2016_08_01 19_50,157737
2016_08_01 20_00,157737
2016_08_01 20_10,157737
2016_08_01 20_20,157737
2016_08_01 20_30,157737
2016_08_01 20_40,157737
2016_08_01 20_50,157737
2016_08_01 21_00,157737
2016_08_01 21_10,157737
2016_08_01 21_20,157737
2016_08_01 21_30,157737
2016_08_01 21_40,157737
2016_08_01 21_50,157737
2016_08_01 22_00,157737
2016_08_01 22_10,157737
2016_08_01 22_20,157737
2016_08_01 22_30,157737
2016_08_01 22_40,157737
2016_08_01 22_50,157737
2016_08_01 23_00,157737
2016_08_01 23_10,160618
2016_08_01 23_20,160618
2016_08_01 23_30,160618
2016_08_01 23_40,160618
2016_08_01 23_50,160618
2016_08_02 00_00,160618
2016_08_02 00_10,160618
2016_08_02 00_20,160618
2016_08_02 00_30,160618
2016_08_02 00_40,160618
2016_08_02 00_50,160618
2016_08_02 01_00,160618
2016_08_02 01_10,160618
2016_08_02 01_20,160618
2016_08_02 01_30,160618
2016_08_02 01_40,160618
2016_08_02 01_50,160618
2016_08_02 02_00,160618
2016_08_02 02_10,160618
2016_08_02 02_20,160618
2016_08_02 02_30,160618
2016_08_02 02_40,160618
2016_08_02 02_50,160618
2016_08_02 03_00,160618
2016_08_02 03_10,160618
2016_08_02 03_20,160618
2016_08_02 03_30,162943
2016_08_02 03_40,162943
2016_08_02 03_50,162943
2016_08_02 04_00,162943
2016_08_02 04_10,162943
2016_08_02 04_20,162943
2016_08_02 04_30,162943
2016_08_02 04_40,162943
2016_08_02 04_50,162943
2016_08_02 05_00,162943
2016_08_02 05_10,162943
2016_08_02 05_20,162943
2016_08_02 05_30,162943
2016_08_02 05_40,162943
2016_08_02 05_50,162943
2016_08_02 06_00,162943
2016_08_02 06_10,162943
2016_08_02 06_20,162943
2016_08_02 06_30,162943
2016_08_02 06_40,162943
2016_08_02 06_50,162943
2016_08_02 07_00,162943
2016_08_02 07_10,162943
2016_08_02 07_20,162943
2016_08_02 07_30,162943
2016_08_02 07_40,163678
2016_08_02 07_50,163678
2016_08_02 08_00,163678
2016_08_02 08_10,163678
2016_08_02 08_20,163678
2016_08_02 08_30,163678
2016_08_02 08_40,163678
2016_08_02 08_50,163678
2016_08_02 09_00,163678
2016_08_02 09_10,163678
2016_08_02 09_20,163678
2016_08_02 09_30,163678
2016_08_02 09_40,163678
2016_08_02 09_50,163678
2016_08_02 10_00,163678
2016_08_02 10_10,163678
2016_08_02 10_20,163678
2016_08_02 10_30,163678
2016_08_02 10_40,163678
2016_08_02 10_50,163678
2016_08_02 11_00,163678
2016_08_02 11_10,163678
2016_08_02 11_20,163678
2016_08_02 11_30,163678
2016_08_02 11_40,163678
2016_08_02 11_50,163678
2016_08_02 12_00,163678
2016_08_02 12_10,163678
2016_08_02 12_20,163678
2016_08_02 12_30,163678
2016_08_02 12_40,163678
2016_08_02 12_50,163678
2016_08_02 13_00,163678
2016_08_02 13_10,163678
2016_08_02 13_20,163678
2016_08_02 13_30,163678
2016_08_02 13_40,163678
2016_08_02 13_50,163678
2016_08_02 14_00,163678
2016_08_02 14_10,163678
2016_08_02 14_20,163678
2016_08_02 14_30,163678
